ID,DATASET,curated_smiles,tSNE1,tSNE2
DiaNatDB-23,DiaNat-DB,C[N+](C)(C)CC(=O)[O-],-13.82173,10.661811
DiaNatDB-230,DiaNat-DB,Oc1cc(O)cc(/C=C/c2cc(O)c(O)c(O)c2)c1,45.143383,-11.124961
DiaNatDB-231,DiaNat-DB,COc1c(O)cc2oc3cc(O)c(CC=C(C)C)c(O)c3c(=O)c2c1CC=C(C)C,56.090904,26.439754
DiaNatDB-232,DiaNat-DB,CC(C)=CCc1c(O)cc2oc3cc(O)c(O)c(CC=C(C)C)c3c(=O)c2c1O,56.14172,26.409704
DiaNatDB-233,DiaNat-DB,CC(C)[C@H]1CCc2cc(O)c(O)c3c2[C@@H]1OC3=O,-16.01763,-2.1058345
DiaNatDB-234,DiaNat-DB,COc1ccc(-c2coc3cc(O)ccc3c2=O)cc1,50.727978,17.919773
DiaNatDB-235,DiaNat-DB,COc1ccc2c(c1O)-c1c(O)c(OC)cc3c1[C@H](C2)[N+](C)(C)CC3,-7.5429115,27.902588
DiaNatDB-236,DiaNat-DB,Oc1cc(O)cc(Oc2c(O)cc3c(c2O)Oc2cc(Oc4c(O)cc(O)cc4O)c(O)c(O)c2O3)c1,18.544252,75.270836
DiaNatDB-237,DiaNat-DB,COc1cc([C@@H]2c3c(cc(OC)c(O)c3OC)C[C@@H](CO)[C@@H]2CO[C@H]2O[C@H](CO)C(O)[C@H](O)[C@H]2O)cc(OC)c1O,41.77023,-0.21933813
DiaNatDB-238,DiaNat-DB,C=C(C)[C@@H]1CC[C@]2(C)CC[C@]3(C(=O)O)C(CCC4[C@@]5(C)CC[C@@H](O)C(C)(C)[C@@H]5CC[C@]43C)C12,-67.74703,-16.119364
DiaNatDB-239,DiaNat-DB,O=C(O)/C(=C/c1ccccc1)O[C@@H]1O[C@@H](CO)[C@@H](O)[C@H](O)[C@H]1O,46.006706,2.242897
DiaNatDB-24,DiaNat-DB,CC(=O)c1c(C)cc2cccc(O)c2c1O,19.84522,35.69184
DiaNatDB-240,DiaNat-DB,CC1=CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)C5CC[C@]43C)[C@@H]2[C@]1(C)O,-76.38672,4.4407225
DiaNatDB-241,DiaNat-DB,C[C@@H]1O[C@@H](O[C@@H]2C(c3cc4c(=O)cc(-c5ccc(O)cc5)oc4cc3O)O[C@@H](C)[C@@H](O)[C@H]2O)[C@H](O)[C@H](O)[C@H]1O,74.063354,15.212882
DiaNatDB-242,DiaNat-DB,CC(=O)O[C@H]1C[C@]2(C)[C@@H](C(C)C)CC[C@H]2[C@]23C[C@H]2[C@](C)(O)CC[C@]13C,-34.319386,-0.76562816
DiaNatDB-243,DiaNat-DB,CC(C)[C@H]1CC[C@H]2[C@@H]3C=C[C@](C)(O)CC[C@]3(C)CC[C@]12C(=O)O,-25.154772,17.313404
DiaNatDB-244,DiaNat-DB,CC1=CC(O)C(O)C2(C)C1CC1OC(=O)C(O)C3(O)C4(C)OCC13C2C(O)C4O,-28.708942,28.892746
DiaNatDB-245,DiaNat-DB,CC1=CC(=O)C(O)C2(C)C1CC1OC(=O)C(O)C3(O)C4(C)OCC13C2C(O)C4O,-28.70881,28.892803
DiaNatDB-246,DiaNat-DB,COC1=C(OC)C(O)=CC(c2oc3cc(OC)c(OC)c(O)c3c(=O)c2OC)C1,62.036938,31.764742
DiaNatDB-248,DiaNat-DB,COc1ccc(-c2cc(=O)c3c(O)c(C)c(O)c(C)c3o2)cc1,81.826416,26.911457
DiaNatDB-249,DiaNat-DB,COc1ccc(-c2cc(=O)c3c(O)c(C)c(OC)c(C(C)(C)O)c3o2)cc1,81.957184,27.063797
DiaNatDB-25,DiaNat-DB,C=C(C)C1CC=C(C)CC1,-48.996944,7.7790027
DiaNatDB-250,DiaNat-DB,OCC(O)C(O)(CO)C(O)CO,-13.799301,17.263672
DiaNatDB-251,DiaNat-DB,COc1ccc(-c2cc(=O)c3c(O)c(OC)c(O)cc3o2)cc1,81.31132,18.38431
DiaNatDB-252,DiaNat-DB,COc1ccc(-c2cc(=O)c3c(O)c(OC)c(O[C@@H]4O[C@H](CO[C@@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O)[C@@H](O)[C@H](O)[C@H]4O)cc3o2)cc1,86.94675,16.01558
DiaNatDB-253,DiaNat-DB,CC(C)=CCCC(C)C1CC[C@@]2(C)C3CCC4[C@](C)(C(=O)O)C(O[C@@]5(C)O[C@](C)(CO)[C@@](C)(O)[C@](C)(O)[C@@]5(C)O)C[C@H](O)[C@@]45C[C@@]35CCC12C,-11.917945,-24.248716
DiaNatDB-254,DiaNat-DB,C/C=C1/C(=O)CC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,-22.597652,33.84493
DiaNatDB-255,DiaNat-DB,C/C=C1\C(=O)CC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,-22.59773,33.847515
DiaNatDB-256,DiaNat-DB,O=C(OC[C@@H](O)[C@@H](O)[C@@H](O)[C@H](O)C(=O)CO)c1cc(O)c(O)c(O)c1,24.669485,-6.042009
DiaNatDB-257,DiaNat-DB,C=C1C(=O)O[C@@H]2/C=C(\C)CC/C=C(\C)CC[C@@H]12,-41.501965,37.013573
DiaNatDB-258,DiaNat-DB,O=C(O)c1cccnc1,27.963898,-12.17502
DiaNatDB-259,DiaNat-DB,CC(C)=CCC[C@@H](C)c1ccc(C)c(O)c1,20.378548,-4.976552
DiaNatDB-26,DiaNat-DB,C=CCSC[C@H](N)C(=O)O,-43.39531,-57.94893
DiaNatDB-260,DiaNat-DB,CCCCCCCCCCCC1=C(O)C(=O)C=C(O)C1=O,27.990473,-29.603064
DiaNatDB-261,DiaNat-DB,C=C(C)[C@@H]1CC[C@]2(C(=O)O)CC[C@]3(C)C(CC[C@@H]4[C@@]5(C)C[C@H](O)[C@H](O)[C@@]6(O[C@H](O)CCCCCCC)C[C@]65CC[C@]43C)[C@H]12,-71.16622,-17.301113
DiaNatDB-262,DiaNat-DB,O=C(CC12OC1C(O)C1C=COC(OC3O[C@H](CO)C(O)[C@H](O)[C@H]3O)C12)O/C=C/c1ccccc1,33.436264,-13.851965
DiaNatDB-263,DiaNat-DB,O=C(/C=C/c1ccc(O)cc1)c1ccc(O)cc1O,70.12793,-18.387056
DiaNatDB-264,DiaNat-DB,COc1ccc(C(=O)/C=C/c2ccc(O)cc2)c(OC)c1,70.57291,-17.128931
DiaNatDB-265,DiaNat-DB,O=C(Oc1ccc(C2CC(=O)c3ccc(OC(=O)c4ccccc4)cc3O2)cc1)c1ccccc1,46.896885,64.72534
DiaNatDB-266,DiaNat-DB,CC(=O)OC1CC2(C)C(OC(C)=O)C(O)=C(O)C(OC(C)=O)C2C2(C)CCc3cocc3C12,-24.509388,-2.71815
DiaNatDB-267,DiaNat-DB,CCCCCCCCCCCCCCCC(=O)O[C@H]1CC[C@@]2(C)C(CC[C@]3(C)C2CC=C2C4CC(C)(C)CC[C@]4(C)CC[C@]23C)C1(C)C,-73.00162,4.469023
DiaNatDB-268,DiaNat-DB,O=C1c2c(O)cc(O)cc2O[C@H](c2ccc(O)c(O)c2)[C@H]1O[C@@H]1O[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O,29.53559,55.198296
DiaNatDB-269,DiaNat-DB,CCCCOC(=O)c1ccccc1C(=O)OCC(C)C,-14.537672,-46.66461
DiaNatDB-27,DiaNat-DB,C=CC(C)(O)CCC=C(C)C,1.0194798,-29.99357
DiaNatDB-270,DiaNat-DB,C[C@@H]1C[C@H]2OC(=O)[C@@]3(C)CCC[C@@](C)([C@@H]23)[C@@]1(O)CCc1ccoc1,-49.36231,-50.389633
DiaNatDB-271,DiaNat-DB,CCC/C=C1\OC(=O)C2=C[C@H]3CC[C@]21C1C2=C(CC[C@H]13)/C(=C\CCC)OC2=O,9.262598,0.56025183
DiaNatDB-272,DiaNat-DB,CCC/C=C1/OC(=O)C2=C1CCC=C2,9.2271,0.5505484
DiaNatDB-273,DiaNat-DB,CCC/C=C1/OC(=O)c2ccccc21,9.0657625,0.72641087
DiaNatDB-274,DiaNat-DB,CCC(CC[C@@H](C)C1CC[C@H]2[C@@H]3CC=C4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C)C(C)C,-51.54317,-41.664978
DiaNatDB-275,DiaNat-DB,C=CCc1cc(-c2ccc(O)c(CC=C)c2)ccc1O,44.305347,-22.77715
DiaNatDB-276,DiaNat-DB,CC1=C(C)C(=O)O[C@@H]([C@@]2(C)O[C@@]34CC[C@]2(O)[C@@]3(C)CC[C@H]2[C@H]4CC=C3CC=CC(=O)[C@@]32C)C1,-20.917337,-26.817392
DiaNatDB-277,DiaNat-DB,CC1=C(C)C(=O)O[C@@H]([C@](C)(O)[C@]2(O)CC[C@@]3(O)[C@@H]4CC=C5C=CCC(=O)[C@]5(C)[C@H]4CC[C@]23C)C1,-20.752447,-27.430578
DiaNatDB-278,DiaNat-DB,CC1=C(C)C(=O)O[C@@H]([C@](C)(O)[C@]2(O)CC[C@@]3(O)[C@@H]4CC=C5CC=CC(=O)[C@]5(C)[C@H]4CC[C@]23C)C1,-20.862488,-27.253084
DiaNatDB-279,DiaNat-DB,CC1=C(C)C(=O)O[C@@H]([C@](C)(O)[C@]2(O)C[C@H](O)[C@@]3(O)[C@@H]4CC=C5CC=CC(=O)[C@]5(C)[C@H]4CC[C@@]32C)C1,-20.88831,-27.034887
DiaNatDB-28,DiaNat-DB,CC1=CCC(C(C)(C)O)CC1,18.883467,-13.885657
DiaNatDB-280,DiaNat-DB,CC1=C(C)C(=O)O[C@@H]([C@](C)(O)[C@]2(O)CC[C@@]3(O)[C@@H]4CC=C5C[C@@H](O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O)CC(=O)[C@]5(C)[C@H]4CC[C@]23C)C1,-21.071276,-27.572412
DiaNatDB-281,DiaNat-DB,COc1ccc(-c2cc(=O)c3c(O)c(OC)c(O)cc3o2)cc1OC,80.84919,18.420593
DiaNatDB-282,DiaNat-DB,C[C@]1(O)C=CC(=O)[C@@]2(C)CCC3C(=O)C(=O)O[C@H]3[C@H]12,-8.515681,10.407441
DiaNatDB-283,DiaNat-DB,CCC(CCC(C)C1CCC2C3=CCC4C(C)C(O)CCC4(C)C3CCC21C)C(C)C,-33.49489,-52.306854
DiaNatDB-284,DiaNat-DB,CC(C)C(C)CCC(C)C1CCC2C3=CCC4C(C)C(O)CCC4(C)C3CCC21C,-33.494167,-52.30715
DiaNatDB-285,DiaNat-DB,CC(C)CCCC(C)C1CCC2C3=CCC4C(C)C(O)CCC4(C)C3CCC21C,-33.489063,-52.308525
DiaNatDB-286,DiaNat-DB,CC1CC2=C(CC1O)C(=O)c1cccc(O)c1C2=O,2.8617527,42.691013
DiaNatDB-287,DiaNat-DB,C=C(C)C1CCC2(C(=O)O)CCC3(C)C(CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C12,-65.62056,15.732485
DiaNatDB-288,DiaNat-DB,C[C@@H]1O[C@@H](O[C@@H]2C[C@H](OCCc3ccc(O)c(O)c3)O[C@H](CO)[C@H]2OC(=O)C=Cc2ccc(O)c(O)c2)[C@H](O)[C@H](O)[C@H]1O,58.66431,-34.37339
DiaNatDB-289,DiaNat-DB,O=C(/C=C/c1ccc(O)cc1)OC[C@@H]1O[C@H](Oc2c(-c3ccc(O)cc3)oc3cc(O)cc(O)c3c2=O)[C@@H](O)[C@H](O)[C@H]1O,63.616703,20.190054
DiaNatDB-29,DiaNat-DB,C=CCSSSCC=C,-45.367294,-60.020416
DiaNatDB-290,DiaNat-DB,O=c1cc(-c2ccc(O)cc2)oc2cc(O)c([C@@H]3O[C@H](CO)[C@@H](O)[C@@H](O)[C@H]3O)c(O)c12,86.528725,20.030396
DiaNatDB-291,DiaNat-DB,COc1cc2oc(-c3ccc(O)cc3)cc(=O)c2c(O)c1[C@@H]1O[C@H](CO)[C@@H](O)[C@@H](O)[C@H]1O,86.96381,19.260653
DiaNatDB-292,DiaNat-DB,COc1ccc(-c2cc(=O)c3c(O)cc(OC4OCC(O)(CO)C4OC4OC(CO)C(O)C4O)cc3o2)cc1O,81.17717,12.3432865
DiaNatDB-293,DiaNat-DB,COc1ccc(-c2cc(=O)c3c(O)cc(OC4OCC(O)(CO)C4O)cc3o2)cc1O,81.20498,12.563707
DiaNatDB-294,DiaNat-DB,COc1c(C(=O)/C=C(\O)c2ccccc2)ccc2occc12,25.60568,12.427796
DiaNatDB-295,DiaNat-DB,COc1c(-c2ccccc2)oc2c(ccc3occc32)c1=O,75.005646,36.333942
DiaNatDB-296,DiaNat-DB,OC[C@@H]1O[C@]2(O)C(O)[C@H](O)[C@@H](CO)O[C@@]2(O)[C@H](O)[C@H]1O,-9.610385,-6.181516
DiaNatDB-297,DiaNat-DB,COC(=O)C=Cc1ccc(O)c(O)c1,56.176525,-27.701286
DiaNatDB-298,DiaNat-DB,CC(=O)O[C@H]1CCC2[C@@H](CC[C@]3(C)[C@@H]2CC=C2C4[C@@H](C)[C@H](C)CC[C@]4(C)CC[C@]23C)C1(C)C,-10.336887,5.235979
DiaNatDB-299,DiaNat-DB,COc1c(CO)c(O[C@@H]2O[C@H](CO[C@@H]3OC[C@@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@H](O)[C@H]2O)cc2c1C(=O)c1ccccc1C2=O,48.27991,10.252685
DiaNatDB-3,DiaNat-DB,O=c1c2ccccc2nc2n1CCC2O,19.03127,27.932499
DiaNatDB-30,DiaNat-DB,C=CCSS/C=C/C[S+]([O-])CC=C,-43.667942,-61.19847
DiaNatDB-300,DiaNat-DB,O=C1c2ccccc2C(=O)c2c1cc(O[C@@H]1O[C@H](CO[C@@H]3OC[C@@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@H](O)[C@H]1O)c(CO)c2O,48.33085,10.251828
DiaNatDB-301,DiaNat-DB,CC1(C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)C[C@@H](O)[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,-77.46653,2.490181
DiaNatDB-302,DiaNat-DB,COc1ccc(C(O)CNC(=O)/C=C/c2ccccc2)cc1,24.531752,-33.725338
DiaNatDB-303,DiaNat-DB,C=C1CC[C@@H]2[C@](C)(CO)[C@H](O)CC[C@@]2(C)[C@@H]1CCC1=CCOC1=O,-16.144869,-37.769062
DiaNatDB-304,DiaNat-DB,CC(C)=CC(=O)O[C@H]1Cc2cc3ccc(=O)oc3cc2OC1(C)C,59.39001,-3.4653306
DiaNatDB-305,DiaNat-DB,CC1(C)CC[C@]2(C(=O)O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)CC[C@]3(C)C(=CCC4[C@@]5(C)CC[C@H](O[C@@H]6O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]6O)C(C)(C)C5CC[C@]43C)C2C1,-80.43906,1.3961608
DiaNatDB-306,DiaNat-DB,CC(=O)O[C@H]1[C@H](O[C@H]2CC[C@]34C[C@]35CC[C@]3(C)[C@@H]([C@@]6(C)CC[C@@H](C(C)(C)O)O6)[C@@H](O)C[C@@]3(C)C5C[C@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)C4C2(C)C)OC[C@@H](OC(C)=O)[C@@H]1O,-26.41018,-25.072016
DiaNatDB-307,DiaNat-DB,CC(=O)O[C@H]1[C@H](O[C@H]2CC[C@]34C[C@]35CC[C@]3(C)[C@@H]([C@@]6(C)CC[C@@H](C(C)(C)O)O6)[C@@H](O)C[C@@]3(C)C5C[C@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)C4C2(C)C)OC[C@@H](O)[C@@H]1O,-26.416927,-25.092209
DiaNatDB-308,DiaNat-DB,COc1c([C@H]2O[C@@H](CO)[C@H](O)[C@H](O)[C@@H]2O)cc2c(c1O)OC1C(=O)c3cc([C@@H]4O[C@H](CO)[C@@H](O)C(O)[C@H]4O)c(OC)c(O)c3OC1OC2=O,-1.8144687,2.43036
DiaNatDB-309,DiaNat-DB,CCCCCCCCCCCCCc1ccc(/C=C2\CCC(C)O2)o1,-7.3255963,6.9559865
DiaNatDB-31,DiaNat-DB,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,66.53915,28.37661
DiaNatDB-310,DiaNat-DB,O=C(/C=C/c1ccc(O)c(O)c1)OC[C@H]1O[C@@H](Oc2ccccc2O)[C@H](O)[C@@H](O)[C@@H]1O,43.165836,-13.831533
DiaNatDB-311,DiaNat-DB,O=C(OC[C@H]1O[C@@H](Oc2ccccc2O)[C@H](O)[C@@H](O)[C@@H]1O)c1cc2ccc(O)c3c2c(c1C(=O)OC[C@H]1O[C@@H](Oc2ccccc2O)[C@H](O)[C@@H](O)[C@@H]1O)-c1cc(O)c(O)cc1O3,43.379475,-13.684109
DiaNatDB-312,DiaNat-DB,O=C(/C=C/c1ccc(O)c(Oc2ccc(O)c(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c2)c1)OC[C@H]1O[C@@H](Oc2ccccc2O)[C@H](O)[C@@H](O)[C@@H]1O,43.177807,-13.844073
DiaNatDB-313,DiaNat-DB,C=C(C)[C@H](C)c1cc(/C=C/C(=O)c2ccc(O)cc2)c(OC)cc1O,23.397543,-7.479524
DiaNatDB-314,DiaNat-DB,COC(=O)C1=C[C@@H](O)C[C@@H]2C1[C@H](O)C[C@H]1C(=O)O[C@H](C3=COCC3)CC21C,-12.870685,16.656433
DiaNatDB-315,DiaNat-DB,C[C@@]12C[C@@H](c3ccoc3)OC(=O)[C@@H]1C[C@@H]1OC(=O)[C@@]3(O)[C@@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)CC[C@@H]2[C@@]13C,2.701749,-2.2763817
DiaNatDB-316,DiaNat-DB,COC(=O)C1=CCC[C@H]2[C@]3(C)C[C@@H](c4ccoc4)OC(=O)[C@@H]3C[C@H](O[C@@H]3OC(CO)[C@@H](O)[C@H](O)[C@H]3O)[C@@]12C,2.8264213,-2.29186
DiaNatDB-317,DiaNat-DB,COc1c(C)c(O)c(C)c(O)c1C(=O)/C=C/c1ccccc1,39.032257,-11.267649
DiaNatDB-318,DiaNat-DB,C/C=C(\C)C(=O)O[C@H]1C(C)(C)[C@H](CC(=O)OC)[C@]2(C)C(=O)[C@@]1(O)C=C1C3CC(=O)O[C@@H](c4ccoc4)[C@]3(C)CCC12,-44.358437,-46.855488
DiaNatDB-319,DiaNat-DB,C/C=C(\C)C(=O)O[C@@H]1[C@@H]2C=C3[C@@H]4CC(=O)O[C@@H](c5ccoc5)[C@]4(C)CC[C@@H]3[C@@](C)(C2=O)[C@@H]([C@@H](O)C(=O)OC)C1(C)C,-19.273224,-21.077515
DiaNatDB-32,DiaNat-DB,O=c1c(-c2ccc(O)cc2)coc2cc(O)ccc12,50.55818,17.70703
DiaNatDB-320,DiaNat-DB,O=C(O)/C=C/c1ccccc1,38.118294,-13.021683
DiaNatDB-321,DiaNat-DB,O=C1OC[C@@H]2OC(=O)c3cc(O)c(O)c(O)c3-c3c(O)c(O)c(O)c4c3C(=O)O[C@@H]([C@H]3OC(=O)c5c-4c(O)c(O)c(O)c5[C@@H]3O)[C@@H]2OC(=O)c2cc(O)c(O)c(O)c2-c2c1cc(O)c(O)c2O,8.224721,80.245255
DiaNatDB-322,DiaNat-DB,COC(=O)C(CCC=C(C)C)[C@H]1CC[C@@]2(C)C3CC[C@H]4C(C)(C)[C@@H](O)CC[C@]4(C)C3=CC[C@]12C,-27.525047,-13.14144
DiaNatDB-323,DiaNat-DB,CC(=O)OCC1O[C@@H](O[C@H]2C(C)O[C@H](Oc3c(-c4ccc(O)cc4)oc4cc(O)cc(O)c4c3=O)[C@@H](O)C2O)C(O)C(O)[C@@H]1O,64.46605,22.902784
DiaNatDB-324,DiaNat-DB,O=C(O)c1cc(O)c(O)c(O)c1Oc1cc2c(=O)oc3c(O)c(O)cc4c(=O)oc(c1O)c2c34,34.808002,50.58997
DiaNatDB-325,DiaNat-DB,OC[C@H]1O[C@@H](O[C@@H]2OC=C[C@H]3[C@H](O)[C@@H]4O[C@]4(CO)[C@@H]23)[C@H](O)[C@@H](O)[C@@H]1O,-0.8055544,-33.1954
DiaNatDB-326,DiaNat-DB,COc1ccc(/C=C/c2cc(O)cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c2)cc1O,48.965595,0.1230531
DiaNatDB-327,DiaNat-DB,C[C@@H]1CCC2(C(=O)O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)CC[C@]3(C)C(=CCC4[C@@]5(C)CCC(O[C@@H]6OC[C@H](O)[C@H](O)[C@H]6O)C(C)(C)C5CC[C@]43C)C2[C@]1(C)O,-83.8857,6.224995
DiaNatDB-328,DiaNat-DB,COC(=O)C12CC[C@@H](C)[C@@](C)(O)[C@H]1C1=CCC3[C@@]4(C)CCC(O[C@@H]5OC[C@H](O)[C@H](O)[C@H]5O)C(C)(C)C4CC[C@@]3(C)[C@]1(C)CC2,-83.876335,6.2761025
DiaNatDB-329,DiaNat-DB,C=C1CC(O)C2[C@](C)(CCC[C@@]2(C)C(=O)O)C1CCO,-7.4202456,5.1236715
DiaNatDB-33,DiaNat-DB,O=c1c(-c2ccc(O)cc2)coc2cc(O)cc(O)c12,53.982742,17.844448
DiaNatDB-330,DiaNat-DB,C=C1C(=O)OC2C=C(C)CCC=C(C(=O)OC)C(O)C(OC(=O)C(C)=CC)C12,8.873704,9.32293
DiaNatDB-331,DiaNat-DB,O=C(O)C1C[C@H](O)CCN1,-63.562447,21.191685
DiaNatDB-332,DiaNat-DB,CC1(C)C=C2C3CCC4[C@@]5(C)CC[C@H](O)C(C)(C)C5CC[C@@]4(C)[C@]3(C)CCC2(C(=O)O)CC1,-64.07588,8.604957
DiaNatDB-333,DiaNat-DB,CC1=CC(=O)c2c(O)cccc2C1=O,-5.2395463,45.69008
DiaNatDB-334,DiaNat-DB,CC(C)(O)/C=C/CCCC1CC[C@@]2(C)C3CCC4C(C)(C)C(O)CCC45CC35CC[C@]12C,-9.756611,-62.066353
DiaNatDB-335,DiaNat-DB,CCc1cc(-c2c(O)cc(O)c3c(=O)c(O)c(-c4ccc(OC)c(O)c4O)oc23)c(O)c2c(=O)cc(-c3ccc(OC)c(O)c3)oc12,79.66028,21.620281
DiaNatDB-336,DiaNat-DB,O=C(/C=C/c1ccc(O)cc1)OC[C@H]1O[C@H](Oc2c(-c3ccc(O)cc3)oc3cc(O)cc(O)c3c2=O)C(O)[C@@H](O)[C@@H]1O,63.797554,19.969387
DiaNatDB-337,DiaNat-DB,CC(C)=CCC[C@]1(C)C=Cc2c(c(C)cc3c2[nH]c2cc(O)ccc23)O1,26.284887,36.425926
DiaNatDB-338,DiaNat-DB,CC(C)=CCCC1(C)C=Cc2c(c(C)cc3c2[nH]c2ccccc23)O1,26.28311,36.42525
DiaNatDB-339,DiaNat-DB,COc1cc(/C=C/CO)cc(OC)c1O[C@@H]1O[C@H](CO)[C@@H](O)[C@@H](O)[C@H]1O,44.413506,-17.369938
DiaNatDB-34,DiaNat-DB,O=c1cc(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,82.41203,14.50428
DiaNatDB-340,DiaNat-DB,O=C1C=C(c2ccc(O)c(O)c2)C2C(=CC(O)=CC2O[C@@H]2O[C@H](CO)[C@H](O)[C@@H](O)[C@H]2O)O1,-31.702436,-31.794394
DiaNatDB-35,DiaNat-DB,COc1ccc(-c2cc(=O)c3c(O)cc(O[C@@H]4O[C@@H](CO[C@@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O)[C@@H](O)[C@H](O)[C@H]4O)cc3o2)cc1O,82.16308,11.13174
DiaNatDB-36,DiaNat-DB,O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,65.90655,28.53438
DiaNatDB-37,DiaNat-DB,O=C1C[C@@H](c2ccc(O)c(O)c2)Oc2cc(O)cc(O)c21,51.579304,57.49692
DiaNatDB-38,DiaNat-DB,O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O)cc(O)c21,51.548782,58.030365
DiaNatDB-39,DiaNat-DB,COc1cc(O[C@H]2OC[C@@H](O[C@@H]3OC[C@H](O)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c2c(=O)c3c(O)c(O)ccc3oc2c1,56.689316,38.381195
DiaNatDB-40,DiaNat-DB,COc1ccc([C@@H]2CC(=O)c3c(O)cc(O[C@@H]4O[C@H](CO[C@@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O)[C@@H](O)[C@H](O)[C@H]4O)cc3O2)cc1O,52.992374,57.547638
DiaNatDB-41,DiaNat-DB,O=c1cc(-c2ccccc2)oc2cc(O)c(O)c(O)c12,82.67091,16.990355
DiaNatDB-42,DiaNat-DB,O=c1cc(-c2ccccc2)oc2cc(O)cc(O)c12,82.29397,14.7781925
DiaNatDB-43,DiaNat-DB,Oc1cc(O)c2c(c1)O[C@H](c1ccc(O)c(O)c1)[C@@H](O)C2,29.662745,64.252235
DiaNatDB-44,DiaNat-DB,O=c1c(O)c(-c2ccc(O)cc2O)oc2cc(O)cc(O)c12,65.752594,27.437098
DiaNatDB-45,DiaNat-DB,COc1ccc(/C=C/C(=O)CC(=O)/C=C/c2ccc(O)c(OC)c2)cc1O,41.47459,-16.051558
DiaNatDB-46,DiaNat-DB,COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(C)=O)CC2,1.5413263,22.717478
DiaNatDB-47,DiaNat-DB,Oc1ccc(/C=C/c2cc(O)cc(O)c2)cc1,45.20228,-11.201647
DiaNatDB-48,DiaNat-DB,Cc1cc(O)c2c(c1)C(=O)c1cc(O)cc(O)c1C2=O,0.58580947,45.814537
DiaNatDB-49,DiaNat-DB,Oc1cc(O)c2c(c1)O[C@H](c1ccc(O)c(O)c1)[C@H](O)[C@H]2c1c(O)cc(O)c2c1O[C@H](c1ccc(O)c(O)c1)[C@@H](O)C2,33.234356,67.758316
DiaNatDB-5,DiaNat-DB,OC1CCN2Cc3ccccc3N=C12,-10.043498,34.189705
DiaNatDB-50,DiaNat-DB,O=C(O)c1cc(O)c(O)c(O)c1,33.888973,4.347626
DiaNatDB-51,DiaNat-DB,C[C@@H]1O[C@@H](OC[C@H]2O[C@@H](Oc3c(-c4ccc(O)c(O)c4)oc4cc(O)cc(O)c4c3=O)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,66.40732,19.568283
DiaNatDB-52,DiaNat-DB,OC[C@H]1O[C@@H](Oc2cc(O)cc3[o+]c(-c4cc(O)c(O)c(O)c4)c(O[C@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O[C@H]4OC[C@@H](O)[C@H](O)[C@H]4O)cc23)[C@H](O)[C@@H](O)[C@@H]1O,52.59597,7.9128423
DiaNatDB-53,DiaNat-DB,C[C@@H](O)[C@@H](O)[C@@H]([C@@H](O)C=O)N(C)C,-9.49599,-2.1105907
DiaNatDB-54,DiaNat-DB,O=c1oc2c(O)c(O)cc3c(=O)oc4c(O)c(O)cc1c4c23,34.98015,50.549088
DiaNatDB-55,DiaNat-DB,Oc1cc(O)c2cc(O)c(-c3ccc(O)c(O)c3)[o+]c2c1,52.92681,8.906479
DiaNatDB-56,DiaNat-DB,Oc1cc(O)c2c(c1)O[C@H](c1ccc(O)c(O)c1)[C@H](O)C2,31.049528,62.721325
